datetime,SUSHI-USD,LTC-USD,ALGO-USD,MKR-USD,CELO-USD,ICP-USD,BCH-USD,LINK-USD,DOGE-USD,MATIC-USD,COMP-USD,XTZ-USD,YFI-USD,ADA-USD,SOL-USD,AAVE-USD,XLM-USD,AVAX-USD,XMR-USD,ATOM-USD,EOS-USD,ENJ-USD,SNX-USD,NEAR-USD,1INCH-USD,ZRX-USD,UNI-USD,TRX-USD,DOT-USD,ETH-USD,CRV-USD,ZEC-USD,UMA-USD,RUNE-USD,FIL-USD,BTC-USD,ETC-USD
2024-03-01T18:00:00.000Z,1.599,84.2,0.2193,2111,1.159,12.77,312.1,19.872,0.1351,1.0185,93,1.265,8875,0.691,133.138,108.81,0.1255,42.03,143.2,11.354,0.887,0.46,4.411,3.915,0.545,0.403,11.715,0.141,8.42,3434.8,0.6124,29.4,4.18,5.801,8.16,62385,29.81
2024-03-01T19:00:00.000Z,1.596,84.1,0.2199,2104,1.166,12.78,311.7,19.86,0.1358,1.0183,93.6,1.268,8882,0.692,130.997,108.5,0.125,42.01,143.1,11.359,0.886,0.468,4.452,3.917,0.545,0.402,11.567,0.1413,8.38,3429.2,0.6152,29.5,4.18,5.799,8.13,62269,29.73
2024-03-01T20:00:00.000Z,1.598,84.4,0.2202,2118,1.158,12.88,314.9,19.911,0.1403,1.0209,93.6,1.268,8937,0.697,131.9,108.87,0.1259,42.28,143.4,11.396,0.89,0.466,4.478,3.948,0.548,0.403,11.649,0.1414,8.46,3450,0.636,29.5,4.25,5.849,8.17,62997,29.9
2024-03-01T21:00:00.000Z,1.588,84.8,0.2227,2109,1.167,12.87,315.5,19.829,0.1416,1.0212,94.3,1.273,8941,0.696,131.017,109.29,0.1261,42.33,145.2,11.449,0.897,0.468,4.524,3.939,0.547,0.404,11.576,0.1416,8.49,3430.8,0.6438,29.5,4.29,5.828,8.2,62606,29.89
2024-03-01T22:00:00.000Z,1.604,84.8,0.2236,2110,1.17,12.93,315.6,20.002,0.1403,1.0227,93.5,1.271,9001,0.701,130.819,109.71,0.1269,42.62,145.5,11.517,0.901,0.466,4.534,3.936,0.55,0.405,11.587,0.1416,8.62,3438,0.6506,29.7,4.29,5.821,8.17,62571,30.04
2024-03-01T23:00:00.000Z,1.609,85.3,0.2284,2109,1.2,12.98,316.8,20.075,0.1399,1.026,95.6,1.282,8930,0.72,129.4,110.75,0.1274,42.72,144.4,11.657,0.914,0.465,4.555,3.973,0.55,0.408,11.571,0.1417,8.68,3436.5,0.6542,29.6,4.35,5.814,8.24,62477,30.37
2024-03-02T00:00:00.000Z,1.612,86.4,0.2311,2126,1.151,13.11,338.7,20.259,0.1468,1.0346,93.1,1.276,9075,0.75,130.587,111.97,0.1298,43.11,145,11.832,0.938,0.467,4.626,3.992,0.553,0.418,11.755,0.1413,8.76,3461.3,0.6606,29.9,4.39,5.846,8.32,62365,31.12
2024-03-02T01:00:00.000Z,1.596,87.1,0.2305,2123,1.137,13.31,368.2,20.518,0.1425,1.0473,91.8,1.275,9104,0.757,129.247,112.12,0.1302,43.24,144.4,11.82,0.961,0.464,4.536,3.994,0.547,0.415,11.465,0.1407,8.76,3446.9,0.657,30.1,4.32,5.814,8.36,62115,31.58
2024-03-02T02:00:00.000Z,1.602,88.4,0.2316,2124,1.134,13.48,387.5,20.531,0.1403,1.052,92.9,1.285,9231,0.764,130.017,112.31,0.1318,43.34,144,11.856,0.986,0.462,4.535,4.017,0.554,0.414,11.4,0.1408,8.81,3443.6,0.6568,30.3,4.38,5.784,8.58,62186,31.88
2024-03-02T03:00:00.000Z,1.656,91.2,0.2338,2131,1.13,13.43,404.1,20.684,0.1417,1.061,94.7,1.297,9408,0.759,130.251,114.51,0.1326,43.51,141.2,11.9,1.004,0.468,4.586,4.051,0.569,0.416,12.579,0.1411,8.94,3446.6,0.6706,31.1,4.38,5.834,8.55,62405,34.02
2024-03-02T04:00:00.000Z,1.635,90.7,0.2335,2127,1.131,13.4,400.6,20.712,0.1432,1.0698,93.3,1.315,9312,0.757,129.386,113.7,0.1331,43.51,141.3,11.921,1.025,0.464,4.525,4.078,0.572,0.418,12.573,0.1412,8.94,3432.2,0.6596,30.8,4.4,5.833,8.64,62137,33.36
2024-03-02T05:00:00.000Z,1.636,90.4,0.2329,2119,1.127,13.55,405.8,21.206,0.1426,1.0685,94,1.313,9329,0.749,128.592,113.08,0.1321,43.07,142.4,11.871,1.006,0.462,4.537,4.027,0.562,0.414,12.72,0.141,8.86,3423.6,0.6608,30.8,4.43,5.797,8.59,62110,33.07
2024-03-02T06:00:00.000Z,1.618,90.3,0.2353,2129,1.139,13.45,400.9,21.477,0.143,1.0769,92.4,1.325,9277,0.742,129.283,113.29,0.1328,42.97,142.7,11.976,0.993,0.466,4.506,4.073,0.573,0.422,12.46,0.1411,8.95,3440.3,0.6654,31,4.44,5.827,8.78,62041,33.24
2024-03-02T07:00:00.000Z,1.611,90.6,0.2358,2130,1.134,13.24,394.5,21.259,0.147,1.0705,92.1,1.327,9325,0.738,129.368,113.73,0.133,42.66,143,12.024,0.982,0.474,4.586,4.127,0.584,0.421,12.438,0.1409,8.94,3435,0.6695,30.9,4.45,5.809,8.75,62115,32.67
2024-03-02T08:00:00.000Z,1.604,90.5,0.2361,2122,1.136,13.2,401.4,21.189,0.1472,1.0712,91.2,1.316,9321,0.748,129.996,113.39,0.1339,42.93,144.5,12.009,0.991,0.469,4.575,4.102,0.577,0.421,12.344,0.1409,9,3422.2,0.6665,30.5,4.43,5.797,8.73,62035,32.88
2024-03-02T09:00:00.000Z,1.587,89.1,0.2338,2118,1.131,13.09,405.4,20.833,0.1429,1.0655,90.4,1.312,9214,0.725,128.802,112.82,0.1326,42.26,141.7,11.862,0.995,0.464,4.532,4.076,0.574,0.419,12.062,0.1405,8.92,3409.4,0.659,30.5,4.47,5.728,8.62,61930,32.81
2024-03-02T10:00:00.000Z,1.593,89.1,0.2392,2107,1.118,13.02,407.7,20.768,0.1419,1.0662,89.8,1.324,9204,0.734,128.491,113.1,0.1331,42.4,142.9,11.895,0.992,0.473,4.579,4.087,0.576,0.42,12.091,0.1407,8.94,3411.5,0.6637,30.6,4.47,5.715,8.84,61990,33.08
2024-03-02T11:00:00.000Z,1.607,90.8,0.2402,2105,1.109,12.99,444.5,20.816,0.1417,1.0653,90.8,1.343,9318,0.734,129.009,114.04,0.1353,42.41,142.1,11.971,1.012,0.482,4.623,4.101,0.571,0.419,12.117,0.1407,8.98,3409.2,0.666,31.2,4.47,5.7,8.74,61950,33.73
2024-03-02T12:00:00.000Z,1.637,91.8,0.2429,2123,1.125,13.19,445.7,21.138,0.1436,1.0847,91.9,1.36,9383,0.745,129.924,114.75,0.1366,42.91,142.6,12.045,1.021,0.492,4.745,4.222,0.584,0.428,12.105,0.1411,9.2,3425.2,0.6718,31.3,4.47,5.743,8.94,62178,33.78
2024-03-02T13:00:00.000Z,1.631,91.8,0.2447,2118,1.121,13.02,449.4,21.162,0.1411,1.0824,91.5,1.353,9240,0.74,129.457,114.33,0.1349,42.98,143.6,12.049,1.017,0.492,4.642,4.174,0.574,0.426,12.169,0.1411,9.07,3414,0.6671,31.6,4.47,5.7,8.77,61906,33.68
2024-03-02T14:00:00.000Z,1.629,91.8,0.2393,2116,1.145,12.89,458,21.205,0.1389,1.0873,90.7,1.346,9278,0.734,128.627,114.95,0.134,42.74,142.5,11.996,1.023,0.499,4.682,4.273,0.572,0.423,12.17,0.141,9.15,3418,0.6662,31.2,4.37,5.698,8.85,61897,33.65
2024-03-02T15:00:00.000Z,1.625,91,0.2377,2127,1.145,12.88,446.1,21.113,0.1376,1.0737,90.1,1.371,9167,0.734,128.069,116.95,0.1338,42.24,142.5,11.912,1.013,0.499,4.645,4.235,0.571,0.421,12.327,0.1409,9.03,3422.4,0.6678,31.3,4.45,5.702,8.69,61880,32.88
2024-03-02T16:00:00.000Z,1.655,92.1,0.2414,2116,1.163,13,447.4,21.624,0.1391,1.076,90.9,1.354,9271,0.734,128.518,116.43,0.1343,42.76,143,11.982,1.029,0.492,4.645,4.203,0.571,0.426,12.348,0.141,9.18,3427.5,0.6701,31.7,4.45,5.738,8.71,61933,32.69
2024-03-02T17:00:00.000Z,1.649,91.1,0.2396,2124,1.154,12.95,447,21.31,0.1394,1.0843,91.7,1.361,9275,0.738,128.134,115.26,0.134,42.55,143,11.974,1.033,0.497,4.632,4.242,0.569,0.424,12.485,0.1409,9.11,3420.2,0.6631,32,4.45,5.755,8.7,61874,32.79
2024-03-02T18:00:00.000Z,1.667,91.9,0.2414,2132,1.199,13.05,452,21.467,0.1426,1.1028,91.4,1.37,9383,0.742,129.856,116.33,0.1348,43.02,144.1,12.056,1.051,0.496,4.65,4.271,0.575,0.427,12.551,0.1411,9.27,3434.7,0.6632,32.2,4.45,5.771,8.95,62109,33.13
2024-03-02T19:00:00.000Z,1.688,92,0.2406,2139,1.213,13.17,464.4,21.44,0.142,1.0985,91.9,1.374,9475,0.742,130.847,116.92,0.1351,43.09,143.4,12.128,1.057,0.501,4.627,4.285,0.574,0.427,12.536,0.1411,9.24,3429.3,0.6721,32.3,4.45,5.741,9.19,62189,33.3
2024-03-02T20:00:00.000Z,1.682,91.9,0.2408,2125,1.205,13.22,450.6,21.284,0.1403,1.0875,91.5,1.38,9495,0.735,129.388,117.3,0.135,42.83,143.6,12.061,1.063,0.502,4.582,4.246,0.572,0.426,12.533,0.1412,9.23,3410.3,0.6719,32.2,4.47,5.668,9.32,61963,32.97
2024-03-02T21:00:00.000Z,1.715,92.5,0.2407,2122,1.213,13.24,448.3,21.35,0.1422,1.0916,91.6,1.386,9485,0.733,128.905,117.11,0.1358,43.09,145.1,12.012,1.1,0.524,4.602,4.35,0.578,0.429,12.596,0.1409,9.33,3408.7,0.6849,32.3,4.48,5.683,9.4,62009,33.25
2024-03-02T22:00:00.000Z,1.716,92.2,0.2413,2122,1.214,13.24,452.1,21.346,0.1427,1.0873,91.1,1.412,9440,0.738,128.624,115.85,0.1366,43.5,145.8,12.067,1.085,0.528,4.611,4.387,0.577,0.429,12.581,0.1411,9.34,3407.4,0.6825,32.1,4.49,5.705,9.31,61787,33.35
2024-03-02T23:00:00.000Z,1.726,94.6,0.2485,2144,1.221,13.3,501.8,21.437,0.1422,1.0968,92.5,1.426,9631,0.742,130.231,116.36,0.1386,44.45,146.3,12.229,1.116,0.526,4.635,4.5,0.583,0.433,12.66,0.1415,9.47,3425,0.6912,33.3,4.48,5.778,9.34,62069,34.19
2024-03-03T00:00:00.000Z,1.725,93.4,0.2439,2141,1.172,13.47,498.4,21.406,0.1406,1.0912,91.6,1.386,9458,0.73,129.006,118.22,0.1355,44.15,147.8,12.168,1.064,0.53,4.716,4.354,0.573,0.422,12.437,0.1413,9.36,3429.9,0.6878,32.5,4.55,5.81,9.1,61807,35.38
2024-03-03T01:00:00.000Z,1.704,93.5,0.2453,2146,1.177,13.47,500.2,21.436,0.1402,1.0897,91.5,1.377,9454,0.738,130.274,116.07,0.1366,43.94,146.7,12.231,1.068,0.531,4.666,4.403,0.577,0.423,12.447,0.1413,9.36,3435.5,0.6912,32.5,4.6,5.805,9.15,61873,35.12
2024-03-03T02:00:00.000Z,1.752,91.8,0.2502,2150,1.176,13.53,504.5,21.261,0.1394,1.0817,91.5,1.385,9424,0.737,129.379,115.89,0.1366,43.43,149,12.205,1.061,0.523,4.646,4.366,0.576,0.426,12.355,0.1413,9.29,3420,0.6851,32.3,4.65,5.756,9.34,61864,34.43
2024-03-03T03:00:00.000Z,1.78,93.1,0.2532,2149,1.167,13.44,505.5,21.271,0.1406,1.0889,91.9,1.402,9453,0.74,130.194,115.79,0.1393,43.95,149.7,12.202,1.072,0.521,4.631,4.358,0.578,0.426,12.437,0.1413,9.39,3435,0.6835,32.6,4.59,5.771,9.32,62016,35.31
2024-03-03T04:00:00.000Z,1.78,93,0.2493,2151,1.176,13.67,493.4,21.346,0.1428,1.0926,92.3,1.397,9500,0.741,130.468,116.88,0.1382,43.96,153.1,12.23,1.075,0.521,4.645,4.34,0.591,0.429,12.741,0.1414,9.39,3443.1,0.6955,32.8,4.61,5.805,9.23,62078,35.11
2024-03-03T05:00:00.000Z,1.746,92.7,0.2438,2132,1.162,13.65,489.7,21.109,0.1402,1.1063,91.9,1.395,9358,0.728,129.627,115.21,0.1368,43.58,152.3,12.082,1.063,0.519,4.569,4.294,0.583,0.424,12.5,0.1413,9.23,3423.8,0.6896,32.7,4.54,5.786,9.14,61955,34.54
2024-03-03T06:00:00.000Z,1.74,91.6,0.2399,2104,1.15,13.43,486,20.971,0.1382,1.0997,91.9,1.393,9249,0.729,129.273,114.58,0.1366,43.2,152.1,12.025,1.072,0.51,4.508,4.217,0.571,0.419,12.503,0.1411,9.18,3416.7,0.6816,32.4,4.48,5.711,9.17,61923,34.31
2024-03-03T07:00:00.000Z,1.668,88.8,0.2394,2059,1.116,13.04,481.6,20.256,0.1316,1.0586,88,1.359,8919,0.714,127.133,111.13,0.1319,41.92,149.1,11.704,1.037,0.49,4.35,4.117,0.554,0.402,12.109,0.1405,9,3396.4,0.6457,31.9,4.24,5.537,9.03,61698,32.96
2024-03-03T08:00:00.000Z,1.667,89.4,0.2403,2058,1.145,13.05,483.7,20.271,0.1341,1.0757,88.3,1.354,9002,0.728,126.541,111.51,0.1329,42.42,147.4,11.789,1.053,0.499,4.356,4.149,0.558,0.41,12.201,0.1402,9.09,3398.7,0.6535,32.2,4.24,5.572,9.46,61648,32.98
2024-03-03T09:00:00.000Z,1.728,90.1,0.2422,2071,1.145,13.06,474.6,20.441,0.1339,1.0833,90.7,1.38,9097,0.724,130.038,113.08,0.1346,42.76,148.2,11.928,1.049,0.5,4.424,4.214,0.566,0.412,12.346,0.1405,9.14,3409.9,0.6665,32,4.28,5.601,9.68,61759,32.96
2024-03-03T10:00:00.000Z,1.719,90.6,0.2395,2063,1.145,13.09,480.4,20.35,0.1352,1.0691,89.9,1.382,9101,0.722,129.282,112.44,0.1338,42.58,149.4,11.8,1.046,0.512,4.401,4.188,0.563,0.41,12.484,0.1404,9.12,3403.1,0.6644,32,4.27,5.607,9.73,61699,32.93
2024-03-03T11:00:00.000Z,1.738,91.4,0.242,2076,1.154,13.08,479,20.542,0.1417,1.0765,91.2,1.382,9136,0.726,128.857,113.8,0.1349,42.67,149.1,11.836,1.05,0.521,4.429,4.212,0.569,0.413,12.745,0.1404,9.17,3416.4,0.6821,31.9,4.25,5.622,9.77,61909,33.25
2024-03-03T12:00:00.000Z,1.717,92,0.2412,2081,1.163,13.06,478.3,20.538,0.1398,1.0725,90.3,1.372,9080,0.728,128.37,113.11,0.1348,42.67,148.2,11.856,1.051,0.522,4.458,4.299,0.569,0.412,12.904,0.1403,9.23,3423.3,0.6796,32.2,4.29,5.663,9.67,62262,33.33
2024-03-03T13:00:00.000Z,1.696,91.7,0.241,2083,1.151,13.13,479.8,20.467,0.1408,1.0741,89.8,1.378,9132,0.73,128.845,112.56,0.1355,42.82,146.1,11.914,1.055,0.541,4.448,4.348,0.57,0.417,12.672,0.1405,9.23,3431.7,0.6808,32,4.28,5.668,9.75,62479,33.46
2024-03-03T14:00:00.000Z,1.698,90.5,0.2394,2086,1.144,13.43,464.6,20.408,0.138,1.0727,89.3,1.396,9066,0.723,128.791,112.19,0.134,42.75,145.8,11.87,1.047,0.534,4.468,4.298,0.562,0.413,12.584,0.1401,9.17,3423.1,0.671,31.8,4.27,5.652,10.4,62207,32.99
2024-03-03T15:00:00.000Z,1.702,91.2,0.2393,2075,1.157,13.54,472.8,20.573,0.1407,1.0728,90.2,1.388,9232,0.724,129.619,112.95,0.1346,42.74,145.8,11.947,1.059,0.54,4.499,4.302,0.567,0.418,12.816,0.1403,9.32,3425.3,0.6743,31.9,4.29,5.67,10.44,62251,33.22
2024-03-03T16:00:00.000Z,1.75,91.4,0.2425,2089,1.157,13.47,472.4,20.641,0.1416,1.0811,90.8,1.375,9392,0.734,130.466,113.78,0.135,43.03,145.9,12.048,1.062,0.547,4.528,4.415,0.569,0.42,12.874,0.1406,9.73,3483.2,0.6739,32.1,4.3,5.756,10.61,62919,33.61
2024-03-03T17:00:00.000Z,1.741,90.8,0.2433,2086,1.145,13.4,473,20.503,0.1407,1.0856,90.2,1.381,9334,0.73,130.613,113.05,0.1341,42.79,146.2,12.033,1.068,0.544,4.498,4.372,0.569,0.421,12.75,0.1406,9.73,3464.2,0.6792,31.9,4.33,5.712,10.54,62661,33.42
2024-03-03T18:00:00.000Z,1.722,91.3,0.241,2095,1.145,13.28,465.5,20.534,0.149,1.0808,89.8,1.365,9273,0.726,130.748,112.51,0.1342,42.68,147.6,12.027,1.084,0.54,4.485,4.336,0.573,0.419,12.706,0.1406,9.65,3474.5,0.6669,31.7,4.26,5.716,10.61,62932,33.47
2024-03-03T19:00:00.000Z,1.768,90.8,0.2415,2101,1.151,13.31,462.6,20.545,0.1513,1.0828,90.4,1.365,9319,0.726,130.391,112.25,0.1342,42.6,149.2,12.057,1.088,0.537,4.477,4.394,0.573,0.42,12.692,0.1407,9.66,3468.5,0.6731,31.8,4.29,5.695,10.69,62829,33.39
2024-03-03T20:00:00.000Z,1.74,90.4,0.2412,2095,1.151,13.25,459.8,20.499,0.1538,1.0738,89.8,1.363,9272,0.726,129.945,111.69,0.1344,42.62,151.6,12.118,1.092,0.531,4.45,4.412,0.572,0.417,12.601,0.1407,9.69,3471,0.6682,31.8,4.28,5.712,10.85,62840,33.33
2024-03-03T21:00:00.000Z,1.759,90.7,0.2448,2102,1.158,13.29,465.9,20.578,0.1541,1.0796,90.3,1.368,9319,0.728,130.382,112.94,0.1354,42.56,148.5,12.177,1.085,0.531,4.459,4.414,0.579,0.42,12.689,0.1407,9.79,3480.3,0.6733,31.7,4.28,5.703,10.87,62906,33.36
2024-03-03T22:00:00.000Z,1.779,90.9,0.2501,2102,1.149,13.23,468.3,20.53,0.151,1.0936,89.6,1.367,9317,0.729,131.129,112.5,0.1355,42.68,151.3,12.168,1.08,0.522,4.435,4.466,0.582,0.42,12.733,0.1407,9.77,3475.5,0.6688,31.8,4.31,5.713,10.62,62889,33.47
2024-03-03T23:00:00.000Z,1.762,90.7,0.2508,2097,1.151,13.2,471.2,20.533,0.1539,1.09,89.5,1.371,9275,0.729,130.522,112.82,0.1358,42.65,151.2,12.17,1.071,0.518,4.448,4.446,0.591,0.419,12.632,0.1407,9.8,3490.7,0.6681,31.6,4.34,5.65,10.5,63185,33.65
2024-03-04T00:00:00.000Z,1.788,90.7,0.2619,2108,1.139,13.26,468.5,20.592,0.1521,1.101,89.7,1.365,9388,0.737,131.113,113.27,0.1355,42.98,149,12.36,1.066,0.516,4.443,4.689,0.574,0.419,12.714,0.1405,9.8,3487.5,0.6789,31.4,4.31,5.674,10.53,63538,33.85
2024-03-04T01:00:00.000Z,1.818,90,0.2631,2087,1.121,13.23,463.6,20.505,0.1518,1.1034,89.7,1.385,9425,0.742,130.435,112.09,0.1365,42.85,145.9,12.493,1.068,0.511,4.435,4.635,0.573,0.423,12.711,0.1408,9.72,3481.7,0.6705,32.1,4.32,5.675,10.43,63565,33.63
2024-03-04T02:00:00.000Z,1.768,91,0.2522,2090,1.124,13.31,461.8,20.432,0.1581,1.0953,89.6,1.403,9378,0.75,130.516,112.06,0.1364,42.77,146.9,12.667,1.079,0.517,4.467,4.542,0.575,0.428,12.47,0.1407,9.71,3491.7,0.672,32.1,4.33,5.69,10.29,63755,33.51
2024-03-04T03:00:00.000Z,1.752,89.8,0.2493,2065,1.112,13.13,454.1,20.205,0.1569,1.0933,88.8,1.399,9269,0.756,129.217,110.65,0.1367,42.28,146.7,12.423,1.083,0.515,4.44,4.524,0.569,0.434,12.353,0.1401,9.69,3475.1,0.6698,31.5,4.35,5.657,10.1,63530,33.41
2024-03-04T04:00:00.000Z,1.781,90.5,0.2496,2089,1.121,13.29,461.7,20.322,0.158,1.1028,89.7,1.405,9408,0.747,129.914,112.68,0.1378,42.54,146.6,12.514,1.078,0.525,4.503,4.517,0.574,0.436,12.442,0.1398,9.78,3487.9,0.6782,32,4.32,5.669,10.22,63709,33.56
2024-03-04T05:00:00.000Z,1.748,90.7,0.25,2082,1.121,13.42,462.9,20.355,0.1595,1.0879,89.2,1.42,9442,0.763,129.092,111.55,0.1378,42.15,145.6,12.404,1.066,0.521,4.484,4.441,0.576,0.433,12.461,0.1398,9.73,3468.8,0.6812,31.5,4.39,5.626,10.1,63396,33.8
2024-03-04T06:00:00.000Z,1.759,91.8,0.2587,2087,1.126,13.66,466.2,20.4,0.1657,1.0933,89.8,1.45,9587,0.793,129.526,112.4,0.1431,42.56,144.8,12.477,1.099,0.527,4.494,4.524,0.573,0.432,12.455,0.14,9.84,3476.8,0.6941,31.7,4.38,5.642,10.34,63797,34.34
2024-03-04T07:00:00.000Z,1.769,90.7,0.2541,2091,1.12,13.46,454.1,20.378,0.164,1.0974,89.8,1.474,9564,0.785,129.826,111.54,0.1428,43.04,145,12.54,1.134,0.525,4.541,4.52,0.576,0.432,12.387,0.1406,9.77,3482.2,0.6863,32.1,4.38,5.685,10.22,64180,34.15
2024-03-04T08:00:00.000Z,1.758,92.2,0.2573,2106,1.138,13.51,464.6,20.766,0.1693,1.1101,91.3,1.468,9615,0.795,132.077,112.83,0.1444,43.4,146.8,12.652,1.138,0.552,4.496,4.548,0.58,0.433,12.586,0.141,10.11,3537.6,0.683,32.8,4.46,5.788,10.19,65352,34.53
2024-03-04T09:00:00.000Z,1.747,92,0.2589,2116,1.124,13.51,460.6,20.772,0.1648,1.112,92.7,1.476,9642,0.797,134.604,113.81,0.1453,43.86,146.8,12.629,1.128,0.575,4.458,4.582,0.592,0.439,12.543,0.1411,10.14,3528.4,0.7112,32.7,4.41,5.716,10.22,65446,34.45
2024-03-04T10:00:00.000Z,1.71,90,0.2511,2095,1.101,13.24,465,20.376,0.1615,1.0903,91.7,1.457,9403,0.781,131.766,112.22,0.1461,43.06,146,12.486,1.09,0.556,4.39,4.497,0.584,0.435,12.402,0.1408,9.87,3501,0.7307,31.9,4.3,5.618,10.03,65184,33.93
2024-03-04T11:00:00.000Z,1.726,90.7,0.2545,2103,1.112,13.36,461.6,20.454,0.1626,1.0966,95.1,1.457,9494,0.786,132.842,114.34,0.1533,43.65,145.2,12.556,1.109,0.55,4.427,4.555,0.59,0.444,12.797,0.1411,9.97,3510.4,0.7464,32.3,4.33,5.607,9.94,65344,34.25
2024-03-04T12:00:00.000Z,1.728,90.7,0.2575,2118,1.12,13.41,456.5,20.731,0.162,1.1195,95.4,1.454,9515,0.784,133.181,115.28,0.1505,43.78,146.9,12.728,1.117,0.561,4.55,4.578,0.597,0.447,12.925,0.1413,10.27,3510,0.7428,32.3,4.39,5.651,10.05,65257,34.3
2024-03-04T13:00:00.000Z,1.694,89.6,0.2495,2109,1.1,13.16,446.9,20.327,0.1606,1.0942,92.7,1.425,9401,0.773,130.986,113.18,0.1467,42.92,146.8,12.45,1.097,0.552,4.476,4.473,0.592,0.435,12.755,0.1403,9.91,3493.5,0.7376,32,4.45,5.581,9.85,65204,33.78
2024-03-04T14:00:00.000Z,1.701,90.3,0.2532,2112,1.103,13.15,451.7,20.617,0.1674,1.1066,91.5,1.432,9445,0.787,132.268,113.69,0.1474,43.62,146.4,12.473,1.102,0.593,4.515,4.506,0.594,0.437,12.749,0.1405,10.11,3541.5,0.7494,32.3,4.4,5.627,9.97,66357,34.27
2024-03-04T15:00:00.000Z,1.714,90.8,0.2534,2124,1.102,13.22,450.8,20.531,0.1721,1.1288,91.9,1.438,9453,0.789,132.104,114.7,0.1493,43.54,149.1,12.57,1.099,0.585,4.55,4.459,0.595,0.438,12.791,0.1406,10.18,3565.2,0.7626,32.1,4.4,5.575,10.06,66615,34.42
2024-03-04T16:00:00.000Z,1.672,90,0.2483,2101,1.077,13.09,454.2,20.312,0.1819,1.1226,89.3,1.41,9365,0.78,129.953,112.49,0.1462,42.84,149.8,12.427,1.112,0.572,4.428,4.369,0.586,0.43,12.506,0.1403,10.04,3555.7,0.7575,32.6,4.32,5.54,9.98,66668,34.49
2024-03-04T17:00:00.000Z,1.628,88.5,0.243,2058,1.043,12.81,449.4,19.908,0.174,1.1048,86.3,1.402,9178,0.768,127.938,110.62,0.1455,41.88,148.4,12.112,1.071,0.577,4.32,4.251,0.571,0.421,12.129,0.1404,9.73,3552,0.7311,31.3,4.2,5.522,9.76,66967,34.3
2024-03-04T18:00:00.000Z,1.673,89.4,0.2494,2100,1.072,13.08,449.1,20.278,0.1754,1.1392,89.5,1.422,9393,0.778,130.292,113.56,0.1475,42.47,149.2,12.314,1.102,0.589,4.431,4.323,0.583,0.436,12.359,0.1401,9.92,3603.1,0.7572,32,4.34,5.476,10.03,66714,35.16
2024-03-04T19:00:00.000Z,1.679,89.9,0.2509,2103,1.082,13.16,454,20.378,0.1788,1.1418,89.8,1.434,9445,0.78,130.076,114.05,0.1479,42.73,149.4,12.447,1.109,0.575,4.457,4.338,0.587,0.44,12.343,0.1402,9.95,3599.6,0.7521,32.4,4.35,5.489,10.05,67476,35.13
2024-03-04T20:00:00.000Z,1.676,88.9,0.2505,2092,1.074,13.29,454.8,20.458,0.1756,1.137,89.5,1.42,9511,0.773,129.909,114.54,0.1469,42.32,150.4,12.348,1.103,0.571,4.443,4.314,0.584,0.436,12.268,0.1403,9.89,3590,0.7444,32.3,4.33,5.516,10.07,67523,34.86
2024-03-04T21:00:00.000Z,1.691,88.5,0.2507,2107,1.082,13.51,459.7,20.518,0.1761,1.1479,89.9,1.433,9542,0.772,130.737,114.59,0.147,42.5,150.3,12.46,1.107,0.583,4.454,4.335,0.589,0.44,12.418,0.1405,10.05,3586.3,0.7627,32.7,4.37,5.554,10.16,67526,34.93
2024-03-04T22:00:00.000Z,1.699,89.2,0.2517,2105,1.084,13.45,468.7,20.544,0.18,1.1477,89.9,1.433,9536,0.773,131.089,114.73,0.1463,42.99,149.8,12.481,1.114,0.583,4.463,4.366,0.593,0.445,12.432,0.1403,10.02,3613.4,0.7619,33.1,4.39,5.602,10.36,68031,36.52
